Company,Year,Rule ID,Rule Name,Group,Category,Severity,Status,Message,Observed
AARTI DRUGS LTD,2017,RAT-020,Days sales outstanding trend,Handbook Rules,trend,Medium,skipped,Unavailable metrics: ['dso'],{}
AARTI DRUGS LTD,2017,RAT-022,Days inventory outstanding trend,Handbook Rules,trend,Medium,skipped,Unavailable metrics: ['dio'],{}
AARTI DRUGS LTD,2017,RAT-024,Revenue growth rate,Handbook Rules,trend,Medium,skipped,Unavailable metric values: ['Revenue_Growth'],{'Revenue_Growth': np.float64(nan)}
AARTI DRUGS LTD,2017,TR-001,Year-over-year revenue variance,Handbook Rules,trend,Medium,skipped,Unavailable metric values: ['Revenue_Growth'],{'Revenue_Growth': np.float64(nan)}
AARTI DRUGS LTD,2017,TR-002,Year-over-year expense variance,Handbook Rules,trend,Medium,skipped,Unavailable metrics: ['Total Expenses'],{}
AARTI DRUGS LTD,2017,TR-003,Multi-year trend consistency,Handbook Rules,trend,Medium,skipped,Unavailable metric values: ['Revenue_Volatility'],{'Revenue_Volatility': np.float64(nan)}
AARTI DRUGS LTD,2017,TR-006,Common-size statement analysis,Handbook Rules,trend,Medium,pass,Validation passed,"{'Expense_Ratio': np.float64(0.907), 'robust_z': None}"
AARTI DRUGS LTD,2017,TR-009,Margin trend stability,Handbook Rules,trend,Medium,pass,Validation passed,"{'Profit_Margin': np.float64(0.0684), 'Operating_Margin': np.float64(0.0963), 'robust_z': None}"
AARTI DRUGS LTD,2018,BS-001,Balance sheet equation,Handbook Rules,integrity,Critical,pass,Validation passed,"{'Total Assets': np.float64(1389.42), 'Total Liabilities': np.float64(1389.42), 'Equity Share Capital': np.float64(23.58), 'Reserves': np.float64(431.85)}"
AARTI DRUGS LTD,2018,BS-009,Negative total equity,Handbook Rules,solvency,High,pass,Validation passed,"{'Equity Share Capital': np.float64(23.58), 'Reserves': np.float64(431.85)}"
AARTI DRUGS LTD,2018,CF-002,Cash flow to cash-balance tie-out,Handbook Rules,integrity,Critical,fail,Validation triggered,"{'Cash & Bank': np.float64(4.27), 'Net Cash Flow': np.float64(0.15)}"
AARTI DRUGS LTD,2018,CF-004,Financing activity plausibility,Handbook Rules,cross_statement,High,fail,Validation triggered,"{'Borrowings': np.float64(546.25), 'Dividend Amount': np.float64(2.36), 'Cash from Financing Activity': np.float64(3.92)}"
AARTI DRUGS LTD,2018,CF-006,Depreciation non-cash adjustment plausibility,Handbook Rules,cross_statement,High,pass,Validation passed,"{'Net profit': np.float64(82.31), 'Depreciation': np.float64(40.06), 'Cash from Operating Activity': np.float64(69.77)}"
AARTI DRUGS LTD,2018,CF-008,Sustained negative operating cash flow,Handbook Rules,trend,High,skipped,Insufficient history for Cash from Operating Activity,{'Cash from Operating Activity': np.float64(69.77)}
AARTI DRUGS LTD,2018,CF-009,Cash flow versus net income divergence,Handbook Rules,cross_statement,High,pass,Validation passed,"{'Operating_CF_Ratio': np.float64(0.0561), 'robust_z': None}"
AARTI DRUGS LTD,2018,CF-010,Dividend versus reserves,Handbook Rules,solvency,High,pass,Validation passed,"{'Dividend Amount': np.float64(2.36), 'Reserves': np.float64(431.85)}"
AARTI DRUGS LTD,2018,DV-004,Mandatory field completeness,Handbook Rules,data_completeness,Critical,pass,Validation passed,"{'Company': 'AARTI DRUGS LTD', 'Year': np.int64(2018)}"
AARTI DRUGS LTD,2018,DV-007,Numeric financial value validation,Handbook Rules,data_completeness,High,pass,Validation passed,{}
AARTI DRUGS LTD,2018,DV-008,Unexpected negative cash or inventory,Handbook Rules,data_quality,Medium,pass,Validation passed,"{'Cash & Bank': np.float64(4.27), 'Inventory': np.float64(278.21)}"
AARTI DRUGS LTD,2018,DV-012,Input schema validation,Handbook Rules,data_completeness,High,pass,Validation passed,{}
AARTI DRUGS LTD,2018,DV-015,Statistical outlier screening,Handbook Rules,analytical,Medium,pass,Validation passed,"{'Sales': np.float64(1243.63), 'robust_z': None}"
AARTI DRUGS LTD,2018,DV-018,Reporting date consistency,Handbook Rules,data_completeness,Medium,skipped,Unavailable metrics: ['Report Date'],{}
AARTI DRUGS LTD,2018,FA-001,Adverse profit margin,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,{'Profit_Margin': np.float64(0.0662)}
AARTI DRUGS LTD,2018,FA-002,Adverse operating margin,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,{'Operating_Margin': np.float64(0.0119)}
AARTI DRUGS LTD,2018,FA-003,Adverse return on equity,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,{'ROE': np.float64(0.1807)}
AARTI DRUGS LTD,2018,FA-004,Adverse return on assets,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,{'ROA': np.float64(0.0592)}
AARTI DRUGS LTD,2018,FA-005,Adverse debt-to-equity ratio,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Debt_Equity_Ratio'],{}
AARTI DRUGS LTD,2018,FA-006,Adverse debt ratio,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Debt_Ratio'],{}
AARTI DRUGS LTD,2018,FA-007,Adverse equity ratio,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Equity_Ratio'],{}
AARTI DRUGS LTD,2018,FA-008,Adverse interest coverage,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Interest_Coverage_Ratio'],{}
AARTI DRUGS LTD,2018,FA-009,Adverse borrowing dependency,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Borrowing_Dependency_Ratio'],{}
AARTI DRUGS LTD,2018,FA-010,Adverse working capital ratio,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Working_Capital_Ratio': np.float64(0.0031), 'robust_z': None}"
AARTI DRUGS LTD,2018,FA-011,Adverse asset utilization,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Asset_Utilization_Ratio'],{}
AARTI DRUGS LTD,2018,FA-012,Adverse receivable ratio,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Receivable_Ratio': np.float64(0.3015), 'robust_z': None}"
AARTI DRUGS LTD,2018,FA-013,Adverse inventory ratio,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Inventory_Ratio': np.float64(0.2237), 'robust_z': None}"
AARTI DRUGS LTD,2018,FA-014,Adverse expense ratio,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Expense_Ratio': np.float64(0.989), 'robust_z': None}"
AARTI DRUGS LTD,2018,FA-015,Adverse depreciation ratio,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Depreciation_Ratio': np.float64(0.0288), 'robust_z': None}"
AARTI DRUGS LTD,2018,FA-016,Adverse operating-cash-flow ratio,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,{'Operating_CF_Ratio': np.float64(0.0561)}
AARTI DRUGS LTD,2018,FA-017,Adverse cash-to-debt ratio,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Cash_To_Debt_Ratio'],{}
AARTI DRUGS LTD,2018,FA-018,Adverse cash margin,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,{'Cash_Margin': np.float64(0.8476)}
AARTI DRUGS LTD,2018,FA-019,Adverse revenue growth,Financial Analytics Rules,financial_analytics,High,pass,Validation passed,{'Revenue_Growth': np.float64(0.0405)}
AARTI DRUGS LTD,2018,FA-020,Adverse profit growth,Financial Analytics Rules,financial_analytics,High,pass,Validation passed,{'Profit_Growth': np.float64(0.0062)}
AARTI DRUGS LTD,2018,FA-021,Adverse borrowing growth,Financial Analytics Rules,financial_analytics,High,pass,Validation passed,{'Borrowing_Growth': np.float64(0.1392)}
AARTI DRUGS LTD,2018,FA-022,Adverse asset growth,Financial Analytics Rules,financial_analytics,High,pass,Validation passed,{'Asset_Growth': np.float64(0.1666)}
AARTI DRUGS LTD,2018,FA-023,Adverse reserve growth,Financial Analytics Rules,financial_analytics,High,pass,Validation passed,{'Reserve_Growth': np.float64(0.1477)}
AARTI DRUGS LTD,2018,FA-024,Adverse operating-cash-flow growth,Financial Analytics Rules,financial_analytics,High,fail,Validation triggered,{'Operating_CF_Growth': np.float64(-0.6007)}
AARTI DRUGS LTD,2018,FA-025,Adverse receivable growth,Financial Analytics Rules,financial_analytics,High,pass,Validation passed,{'Receivable_Growth': np.float64(0.2632)}
AARTI DRUGS LTD,2018,FA-026,Adverse inventory growth,Financial Analytics Rules,financial_analytics,High,pass,Validation passed,{'Inventory_Growth': np.float64(0.3271)}
AARTI DRUGS LTD,2018,FA-027,Adverse cash growth,Financial Analytics Rules,financial_analytics,High,pass,Validation passed,{'Cash_Growth': np.float64(0.024)}
AARTI DRUGS LTD,2018,FA-028,Adverse three-year revenue CAGR,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Revenue_CAGR_3Y': np.float64(0.0), 'robust_z': None}"
AARTI DRUGS LTD,2018,FA-029,Adverse three-year profit CAGR,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Profit_CAGR_3Y': np.float64(0.0), 'robust_z': None}"
AARTI DRUGS LTD,2018,FA-030,Adverse revenue volatility,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Revenue_Volatility': np.float64(34.2664), 'robust_z': None}"
AARTI DRUGS LTD,2018,FA-031,Adverse profit volatility,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Profit_Volatility': np.float64(0.3606), 'robust_z': None}"
AARTI DRUGS LTD,2018,FA-032,Adverse operating-cash-flow volatility,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Operating_CF_Volatility': np.float64(74.2321), 'robust_z': None}"
AARTI DRUGS LTD,2018,FA-033,Peer outlier: profit margin,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Profit_Margin': np.float64(0.0662), 'robust_z': None}"
AARTI DRUGS LTD,2018,FA-034,Peer outlier: operating margin,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Operating_Margin': np.float64(0.0119), 'robust_z': None}"
AARTI DRUGS LTD,2018,FA-035,Peer outlier: return on equity,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'ROE': np.float64(0.1807), 'robust_z': None}"
AARTI DRUGS LTD,2018,FA-036,Peer outlier: return on assets,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'ROA': np.float64(0.0592), 'robust_z': None}"
AARTI DRUGS LTD,2018,FA-037,Peer outlier: debt-to-equity ratio,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Debt_Equity_Ratio'],{}
AARTI DRUGS LTD,2018,FA-038,Peer outlier: debt ratio,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Debt_Ratio'],{}
AARTI DRUGS LTD,2018,FA-039,Peer outlier: equity ratio,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Equity_Ratio'],{}
AARTI DRUGS LTD,2018,FA-040,Peer outlier: interest coverage,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Interest_Coverage_Ratio'],{}
AARTI DRUGS LTD,2018,FA-041,Peer outlier: borrowing dependency,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Borrowing_Dependency_Ratio'],{}
AARTI DRUGS LTD,2018,FA-042,Peer outlier: working capital ratio,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Working_Capital_Ratio': np.float64(0.0031), 'robust_z': None}"
AARTI DRUGS LTD,2018,FA-043,Peer outlier: asset utilization,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Asset_Utilization_Ratio'],{}
AARTI DRUGS LTD,2018,FA-044,Peer outlier: receivable ratio,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Receivable_Ratio': np.float64(0.3015), 'robust_z': None}"
AARTI DRUGS LTD,2018,FA-045,Peer outlier: inventory ratio,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Inventory_Ratio': np.float64(0.2237), 'robust_z': None}"
AARTI DRUGS LTD,2018,FA-046,Peer outlier: expense ratio,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Expense_Ratio': np.float64(0.989), 'robust_z': None}"
AARTI DRUGS LTD,2018,FA-047,Peer outlier: depreciation ratio,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Depreciation_Ratio': np.float64(0.0288), 'robust_z': None}"
AARTI DRUGS LTD,2018,FA-048,Peer outlier: operating-cash-flow ratio,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Operating_CF_Ratio': np.float64(0.0561), 'robust_z': None}"
AARTI DRUGS LTD,2018,FA-049,Peer outlier: cash-to-debt ratio,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Cash_To_Debt_Ratio'],{}
AARTI DRUGS LTD,2018,FA-050,Peer outlier: cash margin,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Cash_Margin': np.float64(0.8476), 'robust_z': None}"
AARTI DRUGS LTD,2018,FA-051,Peer outlier: revenue growth,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Revenue_Growth': np.float64(0.0405), 'robust_z': None}"
AARTI DRUGS LTD,2018,FA-052,Peer outlier: profit growth,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Profit_Growth': np.float64(0.0062), 'robust_z': None}"
AARTI DRUGS LTD,2018,FA-053,Peer outlier: borrowing growth,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Borrowing_Growth': np.float64(0.1392), 'robust_z': None}"
AARTI DRUGS LTD,2018,FA-054,Peer outlier: asset growth,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Asset_Growth': np.float64(0.1666), 'robust_z': None}"
AARTI DRUGS LTD,2018,FA-055,Peer outlier: reserve growth,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Reserve_Growth': np.float64(0.1477), 'robust_z': None}"
AARTI DRUGS LTD,2018,FA-056,Peer outlier: operating-cash-flow growth,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Operating_CF_Growth': np.float64(-0.6007), 'robust_z': None}"
AARTI DRUGS LTD,2018,FA-057,Peer outlier: receivable growth,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Receivable_Growth': np.float64(0.2632), 'robust_z': None}"
AARTI DRUGS LTD,2018,FA-058,Peer outlier: inventory growth,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Inventory_Growth': np.float64(0.3271), 'robust_z': None}"
AARTI DRUGS LTD,2018,FA-059,Peer outlier: cash growth,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Cash_Growth': np.float64(0.024), 'robust_z': None}"
AARTI DRUGS LTD,2018,FA-060,Peer outlier: three-year revenue CAGR,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Revenue_CAGR_3Y': np.float64(0.0), 'robust_z': None}"
AARTI DRUGS LTD,2018,FA-061,Peer outlier: three-year profit CAGR,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Profit_CAGR_3Y': np.float64(0.0), 'robust_z': None}"
AARTI DRUGS LTD,2018,FA-062,Peer outlier: revenue volatility,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Revenue_Volatility': np.float64(34.2664), 'robust_z': None}"
AARTI DRUGS LTD,2018,FA-063,Peer outlier: profit volatility,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Profit_Volatility': np.float64(0.3606), 'robust_z': None}"
AARTI DRUGS LTD,2018,FA-064,Peer outlier: operating-cash-flow volatility,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Operating_CF_Volatility': np.float64(74.2321), 'robust_z': None}"
AARTI DRUGS LTD,2018,FA-065,Unstable trend: profit margin,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Profit_Margin': np.float64(0.0662), 'robust_z': None}"
AARTI DRUGS LTD,2018,FA-066,Unstable trend: operating margin,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Operating_Margin': np.float64(0.0119), 'robust_z': None}"
AARTI DRUGS LTD,2018,FA-067,Unstable trend: return on equity,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'ROE': np.float64(0.1807), 'robust_z': None}"
AARTI DRUGS LTD,2018,FA-068,Unstable trend: return on assets,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'ROA': np.float64(0.0592), 'robust_z': None}"
AARTI DRUGS LTD,2018,FA-069,Unstable trend: debt-to-equity ratio,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Debt_Equity_Ratio'],{}
AARTI DRUGS LTD,2018,FA-070,Unstable trend: debt ratio,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Debt_Ratio'],{}
AARTI DRUGS LTD,2018,FA-071,Unstable trend: equity ratio,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Equity_Ratio'],{}
AARTI DRUGS LTD,2018,FA-072,Unstable trend: interest coverage,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Interest_Coverage_Ratio'],{}
AARTI DRUGS LTD,2018,FA-073,Unstable trend: borrowing dependency,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Borrowing_Dependency_Ratio'],{}
AARTI DRUGS LTD,2018,FA-074,Unstable trend: working capital ratio,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Working_Capital_Ratio': np.float64(0.0031), 'robust_z': None}"
AARTI DRUGS LTD,2018,FA-075,Unstable trend: asset utilization,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Asset_Utilization_Ratio'],{}
AARTI DRUGS LTD,2018,FA-076,Unstable trend: receivable ratio,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Receivable_Ratio': np.float64(0.3015), 'robust_z': None}"
